respondent,createtime,id,buttonname,visibleLayers,zoomLevel,shape,longtitude,latitude,soil_quality_not_threatened,soil_quality_slightly,soil_quality_moderate,soil_quality_highly,waterquality_not,waterquality_slightly,waterquality_moderately,waterquality_highly,wildlife_not_threatened,wildlife_slightly,wildlife_moderately,wildlife_highly,recreation_not_threatened,recreation_slightly,recreation_moderately,recreation_highly,scenic_not,scenic_slightly,scenic_moderately,scenic_highly,tourism_not,tourism_slightly,tourism_moderately,tourism_highly,business_not,business_slightly,business_moderately,business_highly,rural_not,rural_slightly,rural_moderately,rural_highly,other_not,other_slightly,other_moderately,other_highly,If_other_text
466,2016-03-24T15:25:35.782Z,615,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.745529,43.637069,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,
466,2016-03-24T15:27:31.822Z,622,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.792822,43.659055,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
466,2016-03-24T15:28:41.924Z,623,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.759777,43.657378,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
466,2016-03-24T15:30:47.173Z,627,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.759348,43.711936,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
468,2016-03-24T15:24:11.018Z,610,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.741753,43.664146,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
470,2016-03-24T15:50:10.205Z,658,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.895304,43.67439,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"This marker is one of the two dozen or so 500' windmills IBERDROLA plans to put on the ridgeline of Mowglis Mtn., Oregon Mtn., and points east and north, especially Spruce Ridge. Roads big enough for a two-lane highway, pads for the towers etc. are blasted and bulldozed from bedrock. Wildlife habitat is fragmented and degraded. Hikers don't come to look at windmills. The Midwest, Great Plains, and offshore all have faster windspeeds and are not landscapes of high scenic and tourist value like our mountains."
470,2016-03-24T15:57:12.916Z,665,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.872387,43.678674,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Another marker at the east end of IBERDROLA's proposed wind farm.
470,2016-03-24T15:58:45.597Z,670,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.910238,43.682553,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"A marker at about the northwest corner of Iberdrola's windfarm, which extends to the west in the Mascoma River watershed."
470,2016-03-24T16:00:45.143Z,675,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.881742,43.680629,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"A marker to the north of Mowglis Mtn. shows the line of Spruce Ridge, which is the epicenter of Iberdrola's proposed windfarm and has a few windmills on it."
470,2016-03-24T16:09:57.083Z,681,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.812477,43.7267,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"One marker far to the northeast of the others represents the other hills where foreign-owned companies have options to lease or other intentions of building windfarms on our hills so as to tap the federal taxpayer's money in the form of a Production Tax Credit, which given the variability of wind in New England and the short productive life of wind turbines is the only way they are likely to profit. Kill the Production Tax Credit, let the market govern energy prices and let the Towns decide whether to host windfarms or not."
470,2016-03-24T16:15:57.899Z,685,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.723213,43.67408,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,The easternmost marker of a possible windfarm is on Bridgewater Mtn.
473,2016-03-24T15:33:15.942Z,629,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2016-03-24T15:30:02.605Z,625,Threats to the Landscape,Google Hybrid,12,POINT,-71.779175,43.659986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2016-03-24T15:30:43.813Z,626,Threats to the Landscape,Google Hybrid,12,POINT,-71.756172,43.651975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2016-03-24T15:31:44.204Z,628,Threats to the Landscape,Google Hybrid,13,POINT,-71.862946,43.653031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2016-03-24T15:33:57.231Z,630,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.794538,43.689148,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
480,2016-03-24T15:34:31.441Z,631,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.795139,43.688077,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
480,2016-03-24T15:35:14.496Z,632,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.795547,43.689256,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
480,2016-03-24T15:35:45.089Z,633,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.792521,43.689986,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
480,2016-03-24T15:36:28.774Z,634,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.779733,43.696804,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
482,2016-03-24T15:38:12.389Z,637,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779261,43.659924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2016-03-24T15:39:51.490Z,639,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.912727,43.666878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2016-03-24T15:42:21.948Z,641,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.660048,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
485,2016-03-24T15:43:12.464Z,642,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.92646,43.733647,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,
485,2016-03-24T15:48:37.848Z,655,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.660048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2016-03-24T15:49:23.744Z,656,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.867409,43.71479,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
485,2016-03-24T15:50:02.950Z,657,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.737289,43.642287,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
493,2016-03-24T15:46:36.116Z,648,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.72596,43.680784,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,"The eastern slope has 2 threats, housing development with the clearing of trees for views.  This will remove needed vegetation for soil and water control as well as detract from the scenic beauty from the lake.  The second is threat of wind power development and carries with it the same problems."
493,2016-03-24T15:50:56.056Z,659,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.746559,43.623402,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"The densely populated southern end of the lake is sitting on the high potential of failing septic systems.  Although the situation is fairly controlled at the time, an ever increasing demand in the area and the conversion of vacation properties to full time residences is a problem waiting.  Secondarily an increase in full time population brings increased pollution contributors from automobiles, pesticides and fertilizers."
494,2016-03-24T15:54:06.012Z,660,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.818314,43.718885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2016-03-24T15:54:26.499Z,661,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.769218,43.690467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2016-03-24T15:55:46.828Z,663,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.769218,43.698907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
498,2016-03-24T15:56:49.891Z,664,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.735723,43.619083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
502,2016-03-24T15:59:39.699Z,673,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.760979,43.672342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2016-03-24T16:00:16.062Z,674,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.791191,43.656074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2016-03-24T16:07:44.879Z,678,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.738436,43.693031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hillside development is reducing forested land
506,2016-03-24T16:09:02.876Z,680,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.902314,43.667872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,windmill along the hills
507,2016-03-24T16:07:21.833Z,677,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.770248,43.687239,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,"Two beaver dams are holding back about 5 acres of water in an artificial depression created by irresponsible excavating of gravel. The area is now protect but prior damage was not remediated by the former owner. If either of the dams fails, tons of silt and sand will rush into Newfound Lake down George's Brook. "
507,2016-03-24T16:10:06.393Z,682,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.791534,43.679543,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,"Real estate development on steep slopes could result in erosion, pollution of down-slope dug wells and much material washing into the lake. "
509,2016-03-24T16:14:33.418Z,684,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.76718,43.687891,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
509,2016-03-24T16:17:47.178Z,688,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.785419,43.696145,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
509,2016-03-24T16:22:02.195Z,698,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.806211,43.676066,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,
510,2016-03-24T16:16:13.481Z,686,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.769626,43.606996,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Alexandria Bog and much of the Patten Brook flood plain area is endangered primarily from run-off pollution which causes pollutants to contaminate the stream and downstream ponds, but also results in errosion causing silting in ."
510,2016-03-24T16:28:23.617Z,714,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",18,POINT,-71.798472,43.614105,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Errosion will cause state road to undermine and colaps
510,2016-03-24T16:34:46.653Z,721,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",18,POINT,-71.880558,43.609907,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,"Any development in this area of unfragmented land would be extreemely harmful to wildlife the natural beauty of the land, which in turn would harm recreational activity.  Potential wind farm development has been held off for the time being, but the threat stil exists."
510,2016-03-24T16:43:35.899Z,724,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",15,POINT,-71.790985,43.6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Recent conservation easement on property in this area will protect this immediate area, but we must maintain a watchful eye on abbutting propeerties."
510,2016-03-24T16:48:38.119Z,726,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.816069,43.614827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Conservation easement on property in this area will protect area
510,2016-03-24T17:06:07.793Z,742,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",16,POINT,-71.766691,43.607848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,South end of 'Well-head protection area
514,2016-03-24T16:17:31.059Z,687,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.781726,43.631814,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
514,2016-03-24T16:19:05.274Z,690,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.735621,43.646724,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
516,2016-03-24T16:20:04.464Z,691,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",11,POINT,-71.824493,43.664891,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
516,2016-03-24T16:20:49.623Z,694,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",11,POINT,-71.768188,43.650485,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
516,2016-03-24T16:21:16.871Z,695,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",11,POINT,-71.907578,43.678301,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
516,2016-03-24T16:21:44.040Z,697,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",11,POINT,-71.70433,43.693197,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
521,2016-03-24T16:26:17.897Z,711,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
527,2016-03-24T17:38:35.958Z,755,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,2016-03-24T16:42:56.550Z,723,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.767011,43.687453,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"clear cutting across from Camp Onaway on steep slopes, runoff is going straight into the lake"
533,2016-03-24T16:55:58.953Z,728,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.83239,43.696176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,2016-03-24T16:56:44.269Z,729,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.902771,43.65744,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
533,2016-03-24T16:57:20.990Z,731,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.739349,43.658434,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
533,2016-03-24T16:58:16.961Z,732,Threats to the Landscape,"Roads and Terrain, Newfound Lake Watershed",12,POINT,-71.779261,43.659986,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
540,2016-03-24T17:08:46.320Z,743,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2016-03-24T17:09:18.779Z,744,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.739006,43.660421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2016-03-24T17:20:36.919Z,751,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.795654,43.692204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The stream running down behind a few homes along the non-water side of the main road, from time to time, have turned brown from all the building on that side.  It was mud.  This was reported, but it needs to be monitored to be sure that precautions are taken by any builder, and the soil and debris are not running into the lake."
540,2016-03-24T17:24:19.308Z,752,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.819344,43.682274,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Building has raped the land down to bare soil.  The clearing didn't need to be so drastic.  It will take years to build up, but most likely won't include big trees for many years.  Drainage has got to be an issue and runoff into the lake.  Soil and debris allow invasive plants to grow in the lake."
540,2016-03-24T17:27:39.744Z,753,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.785698,43.63856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2016-03-24T17:28:09.870Z,754,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.777458,43.634336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The building of the states dock has allowed many people in state and out of state to use the water with their water crafts.  This is a wonderful recreation and benefit to those people.  However, many people in and outs of state don't respect the water and what they are bringing into the lake, like invasive plants.  People are rude about it.  It needs to be that law that they need to wash off with Hot Water prior to putting into the lake a water craft.  That was in the plan and at the last minute it was taken out.  The old bait and switch.  More needs to be done at this site or we will have invasive weeds growing and damaging the quality of the lake and the enjoyment of many people, particularly those with lake property and now have to deal with dirt, debris, especially leaves where there once was all sand.  The drawing down of the lake allowed people to clean that up and still needs to be done every fall.  It was never an issue when that was done.  I know there are those that think that isn't the best thing, but it was a proven task that people took seriously and it did clean the lake of that kind of debris, like it or not."
542,2016-03-24T17:13:08.004Z,745,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779261,43.659924,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
542,2016-03-24T17:14:59.932Z,746,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779261,43.659924,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
542,2016-03-24T17:16:02.904Z,747,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779261,43.659924,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
542,2016-03-24T17:16:48.688Z,748,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779261,43.659924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2016-03-24T17:17:00.077Z,749,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2016-03-24T17:17:42.587Z,750,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",10,POINT,-71.778351,43.607245,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
558,2016-03-24T18:07:25.384Z,758,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.81385,43.671348,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,
558,2016-03-24T18:10:44.211Z,759,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",14,POINT,-71.789904,43.748219,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
561,2016-03-24T18:11:41.230Z,760,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2016-03-24T18:29:20.351Z,765,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,
571,2016-03-24T19:15:58.155Z,766,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.789818,43.712557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overbuilding is to my mind biggest threat.
575,2016-03-24T19:21:52.400Z,768,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.603394,43.575665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2016-03-24T20:55:35.953Z,773,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2016-03-24T20:56:02.010Z,774,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
588,2016-03-25T04:17:55.770Z,803,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",10,POINT,-71.519623,43.534612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,2016-03-24T21:08:53.766Z,780,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.733513,43.627378,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
598,2016-03-24T21:45:35.772Z,787,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.745872,43.630484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,2016-03-25T00:48:42.462Z,796,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.760979,43.63036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2016-03-25T00:06:45.439Z,788,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.707077,43.646013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,House build and destroying trees.
603,2016-03-25T00:08:18.239Z,789,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.722183,43.676811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trees cut down to build houses
605,2016-03-25T00:20:57.978Z,791,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659924,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,
605,2016-03-25T00:22:19.704Z,792,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.793938,43.683515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,2016-03-25T00:36:32.532Z,793,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.779175,43.659986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,2016-03-25T01:38:30.185Z,797,Threats to the Landscape,"Google Hybrid, Newfound Lake Watershed",12,POINT,-71.71692,43.648498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
